Model,DPO4034
Firmware Version,2.1

Point Format,Y,
-4.9110e-04,-0.84,0.056
-4.9100e-04,-0.88,0.056
-4.9090e-04,-0.86,0.0568
-4.9080e-04,-0.86,0.056
-4.9070e-04,-0.86,0.0576
-4.9060e-04,-0.88,0.0568
-4.9050e-04,-0.88,0.0568
-4.9040e-04,-0.92,0.056
-4.9030e-04,-0.9,0.0568
-4.9020e-04,-0.92,0.0576
-4.9010e-04,-0.9,0.0568
-4.9000e-04,-0.92,0.056
-4.8990e-04,-0.94,0.0568
-4.8980e-04,-0.92,0.0584
-4.8970e-04,-0.94,0.0568
-4.8960e-04,-0.94,0.0592
-4.8950e-04,-0.96,0.0576
-4.8940e-04,-0.96,0.0584
-4.8930e-04,-0.98,0.0576
-4.8920e-04,-0.96,0.0592
-4.8910e-04,-0.98,0.0592
-4.8900e-04,-0.98,0.0584
-4.8890e-04,-0.98,0.0576
-4.8880e-04,-1,0.0592
-4.8870e-04,-1,0.0592
-4.8860e-04,-1,0.0584
-4.8850e-04,-1.02,0.06
-4.8840e-04,-1.04,0.0592
-4.8830e-04,-1.04,0.06
-4.8820e-04,-1.04,0.0592
-4.8810e-04,-1.04,0.0592
-4.8800e-04,-1.06,0.0592
-4.8790e-04,-1.08,0.0592
-4.8780e-04,-1.08,0.0608
-4.8770e-04,-1.08,0.0592
-4.8760e-04,-1.08,0.0592
-4.8750e-04,-1.1,0.0608
-4.8740e-04,-1.08,0.06
-4.8730e-04,-1.12,0.06
-4.8720e-04,-1.12,0.0592
-4.8710e-04,-1.1,0.06
-4.8700e-04,-1.1,0.06
-4.8690e-04,-1.12,0.0584
-4.8680e-04,-1.12,0.06
-4.8670e-04,-1.12,0.06
-4.8660e-04,-1.14,0.0608
-4.8650e-04,-1.14,0.06
-4.8640e-04,-1.16,0.0608
-4.8630e-04,-1.16,0.06
-4.8620e-04,-1.16,0.0616
-4.8610e-04,-1.16,0.06
-4.8600e-04,-1.14,0.0608
-4.8590e-04,-1.16,0.0616
-4.8580e-04,-1.16,0.0616
-4.8570e-04,-1.18,0.0616
-4.8560e-04,-1.18,0.0608
-4.8550e-04,-1.18,0.0624
-4.8540e-04,-1.2,0.0608
-4.8530e-04,-1.2,0.0608
-4.8520e-04,-1.22,0.0624
-4.8510e-04,-1.2,0.0616
-4.8500e-04,-1.24,0.06
-4.8490e-04,-1.2,0.0616
-4.8480e-04,-1.22,0.0624
-4.8470e-04,-1.26,0.0624
-4.8460e-04,-1.24,0.0616
-4.8450e-04,-1.24,0.0616
-4.8440e-04,-1.24,0.0616
-4.8430e-04,-1.26,0.0632
-4.8420e-04,-1.26,0.0624
-4.8410e-04,-1.26,0.0616
-4.8400e-04,-1.28,0.0624
-4.8390e-04,-1.28,0.0616
-4.8380e-04,-1.28,0.0624
-4.8370e-04,-1.28,0.0624
-4.8360e-04,-1.3,0.0624
-4.8350e-04,-1.3,0.0616
-4.8340e-04,-1.28,0.0616
-4.8330e-04,-1.3,0.0632
-4.8320e-04,-1.32,0.0608
-4.8310e-04,-1.32,0.0616
-4.8300e-04,-1.32,0.0624
-4.8290e-04,-1.34,0.0624
-4.8280e-04,-1.32,0.0624
-4.8270e-04,-1.32,0.0616
-4.8260e-04,-1.32,0.0632
-4.8250e-04,-1.32,0.0616
-4.8240e-04,-1.34,0.0624
-4.8230e-04,-1.34,0.0632
-4.8220e-04,-1.34,0.0624
-4.8210e-04,-1.34,0.0624
-4.8200e-04,-1.34,0.0624
-4.8190e-04,-1.34,0.0624
-4.8180e-04,-1.36,0.0624
-4.8170e-04,-1.36,0.0624
-4.8160e-04,-1.38,0.0624
-4.8150e-04,-1.34,0.0632
-4.8140e-04,-1.38,0.0624
-4.8130e-04,-1.36,0.0624
-4.8120e-04,-1.36,0.0632
-4.8110e-04,-1.38,0.0632
-4.8100e-04,-1.4,0.0624
-4.8090e-04,-1.4,0.0624
-4.8080e-04,-1.42,0.0632
-4.8070e-04,-1.38,0.0624
-4.8060e-04,-1.4,0.0624
-4.8050e-04,-1.38,0.0624
-4.8040e-04,-1.38,0.0624
-4.8030e-04,-1.42,0.0632
-4.8020e-04,-1.4,0.0624
-4.8010e-04,-1.42,0.0632
-4.8000e-04,-1.42,0.0624
-4.7990e-04,-1.42,0.0624
-4.7980e-04,-1.4,0.0616
-4.7970e-04,-1.42,0.0616
-4.7960e-04,-1.44,0.0624
-4.7950e-04,-1.44,0.0624
-4.7940e-04,-1.44,0.0624
-4.7930e-04,-1.44,0.0624
-4.7920e-04,-1.44,0.0624
-4.7910e-04,-1.44,0.0624
-4.7900e-04,-1.44,0.0624
-4.7890e-04,-1.44,0.0616
-4.7880e-04,-1.46,0.0608
-4.7870e-04,-1.44,0.0624
-4.7860e-04,-1.46,0.0624
-4.7850e-04,-1.44,0.0624
-4.7840e-04,-1.44,0.0624
-4.7830e-04,-1.48,0.0624
-4.7820e-04,-1.46,0.0624
-4.7810e-04,-1.44,0.0624
-4.7800e-04,-1.46,0.0624
-4.7790e-04,-1.46,0.0624
-4.7780e-04,-1.46,0.0616
-4.7770e-04,-1.44,0.0632
-4.7760e-04,-1.48,0.0616
-4.7750e-04,-1.46,0.0624
-4.7740e-04,-1.5,0.0616
-4.7730e-04,-1.48,0.0616
-4.7720e-04,-1.48,0.0616
-4.7710e-04,-1.5,0.0616
-4.7700e-04,-1.46,0.0616
-4.7690e-04,-1.48,0.06
-4.7680e-04,-1.48,0.0624
-4.7670e-04,-1.5,0.06
-4.7660e-04,-1.48,0.0616
-4.7650e-04,-1.48,0.0616
-4.7640e-04,-1.48,0.0616
-4.7630e-04,-1.5,0.06
-4.7620e-04,-1.48,0.0616
-4.7610e-04,-1.48,0.0616
-4.7600e-04,-1.5,0.0608
-4.7590e-04,-1.5,0.0616
-4.7580e-04,-1.5,0.0624
-4.7570e-04,-1.5,0.0624
-4.7560e-04,-1.52,0.0616
-4.7550e-04,-1.52,0.0608
-4.7540e-04,-1.52,0.06
-4.7530e-04,-1.52,0.0608
-4.7520e-04,-1.5,0.0608
-4.7510e-04,-1.5,0.0608
-4.7500e-04,-1.5,0.06
-4.7490e-04,-1.5,0.06
-4.7480e-04,-1.48,0.0608
-4.7470e-04,-1.52,0.06
-4.7460e-04,-1.48,0.06
-4.7450e-04,-1.52,0.0592
-4.7440e-04,-1.5,0.06
-4.7430e-04,-1.52,0.06
-4.7420e-04,-1.5,0.06
-4.7410e-04,-1.5,0.06
-4.7400e-04,-1.52,0.06
-4.7390e-04,-1.52,0.0584
-4.7380e-04,-1.5,0.0584
-4.7370e-04,-1.5,0.0592
-4.7360e-04,-1.5,0.0584
-4.7350e-04,-1.52,0.06
-4.7340e-04,-1.5,0.0584
-4.7330e-04,-1.5,0.0576
-4.7320e-04,-1.5,0.0592
-4.7310e-04,-1.5,0.0584
-4.7300e-04,-1.5,0.0584
-4.7290e-04,-1.5,0.06
-4.7280e-04,-1.52,0.0584
-4.7270e-04,-1.5,0.0584
-4.7260e-04,-1.48,0.0584
-4.7250e-04,-1.52,0.0568
-4.7240e-04,-1.48,0.0584
-4.7230e-04,-1.52,0.0568
-4.7220e-04,-1.52,0.0576
-4.7210e-04,-1.5,0.0568
-4.7200e-04,-1.48,0.0576
-4.7190e-04,-1.5,0.0584
-4.7180e-04,-1.5,0.0568
-4.7170e-04,-1.48,0.0576
-4.7160e-04,-1.46,0.0576
-4.7150e-04,-1.5,0.0576
-4.7140e-04,-1.48,0.0576
-4.7130e-04,-1.46,0.056
-4.7120e-04,-1.5,0.0568
-4.7110e-04,-1.5,0.056
-4.7100e-04,-1.48,0.0568
-4.7090e-04,-1.48,0.0568
-4.7080e-04,-1.48,0.056
-4.7070e-04,-1.48,0.056
-4.7060e-04,-1.48,0.056
-4.7050e-04,-1.48,0.0552
-4.7040e-04,-1.48,0.056
-4.7030e-04,-1.48,0.0536
-4.7020e-04,-1.48,0.056
-4.7010e-04,-1.48,0.0552
-4.7000e-04,-1.48,0.0544
-4.6990e-04,-1.46,0.0544
-4.6980e-04,-1.46,0.0544
-4.6970e-04,-1.46,0.0544
-4.6960e-04,-1.46,0.0544
-4.6950e-04,-1.46,0.0536
-4.6940e-04,-1.48,0.0544
-4.6930e-04,-1.48,0.0544
-4.6920e-04,-1.46,0.0536
-4.6910e-04,-1.48,0.0544
-4.6900e-04,-1.46,0.0544
-4.6890e-04,-1.46,0.0544
-4.6880e-04,-1.46,0.0536
-4.6870e-04,-1.46,0.0536
-4.6860e-04,-1.48,0.0528
-4.6850e-04,-1.46,0.0528
-4.6840e-04,-1.44,0.0536
-4.6830e-04,-1.44,0.0528
-4.6820e-04,-1.44,0.0528
-4.6810e-04,-1.46,0.0536
-4.6800e-04,-1.44,0.052
-4.6790e-04,-1.44,0.0528
-4.6780e-04,-1.44,0.0528
-4.6770e-04,-1.46,0.0512
-4.6760e-04,-1.44,0.052
-4.6750e-04,-1.44,0.0512
-4.6740e-04,-1.44,0.0504
-4.6730e-04,-1.44,0.052
-4.6720e-04,-1.42,0.052
-4.6710e-04,-1.44,0.0512
-4.6700e-04,-1.46,0.0496
-4.6690e-04,-1.42,0.0496
-4.6680e-04,-1.44,0.0504
-4.6670e-04,-1.44,0.0504
-4.6660e-04,-1.42,0.0496
-4.6650e-04,-1.42,0.0496
-4.6640e-04,-1.42,0.0496
-4.6630e-04,-1.44,0.048
-4.6620e-04,-1.44,0.0472
-4.6610e-04,-1.44,0.0496
-4.6600e-04,-1.44,0.0488
-4.6590e-04,-1.42,0.0496
-4.6580e-04,-1.42,0.0496
-4.6570e-04,-1.4,0.0488
-4.6560e-04,-1.42,0.0488
-4.6550e-04,-1.4,0.0472
-4.6540e-04,-1.42,0.0488
-4.6530e-04,-1.4,0.0472
-4.6520e-04,-1.4,0.0472
-4.6510e-04,-1.4,0.0472
-4.6500e-04,-1.4,0.0472
-4.6490e-04,-1.42,0.0464
-4.6480e-04,-1.4,0.0472
-4.6470e-04,-1.38,0.0472
-4.6460e-04,-1.38,0.0472
-4.6450e-04,-1.4,0.0464
-4.6440e-04,-1.38,0.0464
-4.6430e-04,-1.38,0.0456
-4.6420e-04,-1.42,0.0456
-4.6410e-04,-1.4,0.0448
-4.6400e-04,-1.38,0.0448
-4.6390e-04,-1.4,0.0456
-4.6380e-04,-1.36,0.0448
-4.6370e-04,-1.4,0.0448
-4.6360e-04,-1.38,0.0448
-4.6350e-04,-1.36,0.044
-4.6340e-04,-1.36,0.0448
-4.6330e-04,-1.38,0.044
-4.6320e-04,-1.36,0.0432
-4.6310e-04,-1.34,0.0432
-4.6300e-04,-1.38,0.0432
-4.6290e-04,-1.34,0.0432
-4.6280e-04,-1.36,0.0432
-4.6270e-04,-1.36,0.0432
-4.6260e-04,-1.34,0.0424
-4.6250e-04,-1.36,0.0416
-4.6240e-04,-1.34,0.0432
-4.6230e-04,-1.34,0.0424
-4.6220e-04,-1.36,0.0432
-4.6210e-04,-1.34,0.0416
-4.6200e-04,-1.32,0.0408
-4.6190e-04,-1.34,0.0408
-4.6180e-04,-1.34,0.0408
-4.6170e-04,-1.34,0.04
-4.6160e-04,-1.3,0.04
-4.6150e-04,-1.34,0.0408
-4.6140e-04,-1.32,0.0392
-4.6130e-04,-1.32,0.0408
-4.6120e-04,-1.34,0.0392
-4.6110e-04,-1.34,0.04
-4.6100e-04,-1.32,0.0392
-4.6090e-04,-1.34,0.0408
-4.6080e-04,-1.32,0.04
-4.6070e-04,-1.32,0.0392
-4.6060e-04,-1.32,0.0384
-4.6050e-04,-1.3,0.0368
-4.6040e-04,-1.3,0.0376
-4.6030e-04,-1.3,0.0368
-4.6020e-04,-1.28,0.0384
-4.6010e-04,-1.3,0.0368
-4.6000e-04,-1.28,0.0376
-4.5990e-04,-1.28,0.036
-4.5980e-04,-1.28,0.0368
-4.5970e-04,-1.3,0.0368
-4.5960e-04,-1.28,0.0352
-4.5950e-04,-1.3,0.036
-4.5940e-04,-1.28,0.0352
-4.5930e-04,-1.28,0.036
-4.5920e-04,-1.28,0.036
-4.5910e-04,-1.26,0.0344
-4.5900e-04,-1.24,0.0344
-4.5890e-04,-1.24,0.0368
-4.5880e-04,-1.26,0.0352
-4.5870e-04,-1.26,0.0344
-4.5860e-04,-1.24,0.0344
-4.5850e-04,-1.24,0.0336
-4.5840e-04,-1.24,0.0344
-4.5830e-04,-1.24,0.0328
-4.5820e-04,-1.22,0.0328
-4.5810e-04,-1.22,0.0336
-4.5800e-04,-1.24,0.0328
-4.5790e-04,-1.22,0.0328
-4.5780e-04,-1.22,0.032
-4.5770e-04,-1.24,0.0312
-4.5760e-04,-1.24,0.032
-4.5750e-04,-1.22,0.0312
-4.5740e-04,-1.2,0.0312
-4.5730e-04,-1.22,0.0304
-4.5720e-04,-1.22,0.032
-4.5710e-04,-1.2,0.032
-4.5700e-04,-1.22,0.032
-4.5690e-04,-1.2,0.0304
-4.5680e-04,-1.2,0.0304
-4.5670e-04,-1.2,0.0304
-4.5660e-04,-1.18,0.0304
-4.5650e-04,-1.18,0.0296
-4.5640e-04,-1.18,0.0296
-4.5630e-04,-1.2,0.0304
-4.5620e-04,-1.18,0.028
-4.5610e-04,-1.18,0.0272
-4.5600e-04,-1.14,0.0288
-4.5590e-04,-1.18,0.028
-4.5580e-04,-1.16,0.0288
-4.5570e-04,-1.16,0.0272
-4.5560e-04,-1.18,0.0272
-4.5550e-04,-1.14,0.0264
-4.5540e-04,-1.16,0.0264
-4.5530e-04,-1.14,0.0272
-4.5520e-04,-1.16,0.0264
-4.5510e-04,-1.16,0.0248
-4.5500e-04,-1.14,0.0264
-4.5490e-04,-1.14,0.0264
-4.5480e-04,-1.14,0.0256
-4.5470e-04,-1.14,0.0248
-4.5460e-04,-1.12,0.0248
-4.5450e-04,-1.14,0.0248
-4.5440e-04,-1.12,0.024
-4.5430e-04,-1.12,0.0248
-4.5420e-04,-1.12,0.024
-4.5410e-04,-1.12,0.0232
-4.5400e-04,-1.12,0.024
-4.5390e-04,-1.12,0.024
-4.5380e-04,-1.1,0.0232
-4.5370e-04,-1.1,0.0216
-4.5360e-04,-1.08,0.0232
-4.5350e-04,-1.1,0.0224
-4.5340e-04,-1.06,0.0216
-4.5330e-04,-1.1,0.0216
-4.5320e-04,-1.08,0.0216
-4.5310e-04,-1.08,0.0216
-4.5300e-04,-1.04,0.0208
-4.5290e-04,-1.06,0.0216
-4.5280e-04,-1.06,0.0208
-4.5270e-04,-1.06,0.0192
-4.5260e-04,-1.04,0.0208
-4.5250e-04,-1.04,0.02
-4.5240e-04,-1.04,0.0184
-4.5230e-04,-1.04,0.0192
-4.5220e-04,-1.02,0.0184
-4.5210e-04,-1.04,0.0184
-4.5200e-04,-1.04,0.0192
-4.5190e-04,-1.04,0.0184
-4.5180e-04,-1.02,0.0176
-4.5170e-04,-1.02,0.0176
-4.5160e-04,-1.04,0.0176
-4.5150e-04,-1.02,0.0176
-4.5140e-04,-1,0.0176
-4.5130e-04,-1.02,0.016
-4.5120e-04,-1.02,0.0168
-4.5110e-04,-1,0.0176
-4.5100e-04,-1.02,0.0168
-4.5090e-04,-0.98,0.0176
-4.5080e-04,-0.98,0.016
-4.5070e-04,-1.02,0.0152
-4.5060e-04,-0.98,0.0152
-4.5050e-04,-1,0.0152
-4.5040e-04,-0.98,0.0144
-4.5030e-04,-1,0.0136
-4.5020e-04,-0.96,0.0136
-4.5010e-04,-0.94,0.0128
-4.5000e-04,-0.96,0.0144
-4.4990e-04,-0.96,0.0128
-4.4980e-04,-0.96,0.0128
-4.4970e-04,-0.96,0.0112
-4.4960e-04,-0.94,0.0128
-4.4950e-04,-0.96,0.0136
-4.4940e-04,-0.94,0.012
-4.4930e-04,-0.92,0.0104
-4.4920e-04,-0.92,0.012
-4.4910e-04,-0.92,0.0112
-4.4900e-04,-0.94,0.0112
-4.4890e-04,-0.92,0.0104
-4.4880e-04,-0.92,0.0096
-4.4870e-04,-0.9,0.0096
-4.4860e-04,-0.9,0.0104
-4.4850e-04,-0.9,0.0096
-4.4840e-04,-0.9,0.0096
-4.4830e-04,-0.9,0.008
-4.4820e-04,-0.88,0.0088
-4.4810e-04,-0.9,0.0088
-4.4800e-04,-0.86,0.008
-4.4790e-04,-0.88,0.0088
-4.4780e-04,-0.86,0.0064
-4.4770e-04,-0.88,0.0072
-4.4760e-04,-0.86,0.0072
-4.4750e-04,-0.86,0.0072
-4.4740e-04,-0.84,0.008
-4.4730e-04,-0.86,0.0072
-4.4720e-04,-0.82,0.0064
-4.4710e-04,-0.84,0.0064
-4.4700e-04,-0.84,0.0072
-4.4690e-04,-0.82,0.0048
-4.4680e-04,-0.82,0.0064
-4.4670e-04,-0.82,0.0056
-4.4660e-04,-0.82,0.0056
-4.4650e-04,-0.82,0.0048
-4.4640e-04,-0.82,0.0048
-4.4630e-04,-0.8,0.0048
-4.4620e-04,-0.82,0.0048
-4.4610e-04,-0.82,0.0048
-4.4600e-04,-0.8,0.0032
-4.4590e-04,-0.78,0.004
-4.4580e-04,-0.78,0.0032
-4.4570e-04,-0.78,0.0032
-4.4560e-04,-0.78,0.0024
-4.4550e-04,-0.78,0.0024
-4.4540e-04,-0.78,0.0016
-4.4530e-04,-0.76,0.0024
-4.4520e-04,-0.76,0.0024
-4.4510e-04,-0.76,0.0016
-4.4500e-04,-0.76,0.0008
-4.4490e-04,-0.74,0.0016
-4.4480e-04,-0.72,0.0016
-4.4470e-04,-0.74,0
-4.4460e-04,-0.72,-0.0008
-4.4450e-04,-0.7,0.0008
-4.4440e-04,-0.74,0
-4.4430e-04,-0.72,-0.0016
-4.4420e-04,-0.72,-0.0016
-4.4410e-04,-0.7,-0.0008
-4.4400e-04,-0.7,-0.0016
-4.4390e-04,-0.72,-0.0016
-4.4380e-04,-0.7,-0.0016
-4.4370e-04,-0.7,-0.0024
-4.4360e-04,-0.7,-0.004
-4.4350e-04,-0.68,-0.004
-4.4340e-04,-0.68,-0.004
-4.4330e-04,-0.7,-0.0024
-4.4320e-04,-0.68,-0.004
-4.4310e-04,-0.66,-0.0032
-4.4300e-04,-0.64,-0.0032
-4.4290e-04,-0.66,-0.0032
-4.4280e-04,-0.64,-0.004
-4.4270e-04,-0.64,-0.004
-4.4260e-04,-0.62,-0.004
-4.4250e-04,-0.66,-0.0056
-4.4240e-04,-0.62,-0.0056
-4.4230e-04,-0.62,-0.0048
-4.4220e-04,-0.62,-0.0056
-4.4210e-04,-0.62,-0.0056
-4.4200e-04,-0.62,-0.0064
-4.4190e-04,-0.6,-0.0072
-4.4180e-04,-0.6,-0.0064
-4.4170e-04,-0.6,-0.0064
-4.4160e-04,-0.6,-0.008
-4.4150e-04,-0.58,-0.008
-4.4140e-04,-0.58,-0.008
-4.4130e-04,-0.58,-0.008
-4.4120e-04,-0.58,-0.008
-4.4110e-04,-0.56,-0.008
-4.4100e-04,-0.56,-0.0088
-4.4090e-04,-0.56,-0.0104
-4.4080e-04,-0.56,-0.008
-4.4070e-04,-0.54,-0.0088
-4.4060e-04,-0.56,-0.0104
-4.4050e-04,-0.54,-0.0088
-4.4040e-04,-0.54,-0.0104
-4.4030e-04,-0.5,-0.0104
-4.4020e-04,-0.54,-0.0112
-4.4010e-04,-0.52,-0.0112
-4.4000e-04,-0.52,-0.0112
-4.3990e-04,-0.52,-0.012
-4.3980e-04,-0.52,-0.012
-4.3970e-04,-0.5,-0.012
-4.3960e-04,-0.5,-0.0128
-4.3950e-04,-0.48,-0.0128
-4.3940e-04,-0.46,-0.0112
-4.3930e-04,-0.5,-0.0128
-4.3920e-04,-0.48,-0.0128
-4.3910e-04,-0.46,-0.0136
-4.3900e-04,-0.48,-0.0136
-4.3890e-04,-0.46,-0.0136
-4.3880e-04,-0.46,-0.0144
-4.3870e-04,-0.46,-0.0136
-4.3860e-04,-0.46,-0.0152
-4.3850e-04,-0.46,-0.0144
-4.3840e-04,-0.44,-0.016
-4.3830e-04,-0.42,-0.0144
-4.3820e-04,-0.44,-0.0152
-4.3810e-04,-0.42,-0.0152
-4.3800e-04,-0.42,-0.016
-4.3790e-04,-0.42,-0.0168
-4.3780e-04,-0.42,-0.0168
-4.3770e-04,-0.4,-0.0168
-4.3760e-04,-0.38,-0.0168
-4.3750e-04,-0.4,-0.0176
-4.3740e-04,-0.38,-0.0168
-4.3730e-04,-0.38,-0.0176
-4.3720e-04,-0.38,-0.0192
-4.3710e-04,-0.36,-0.0192
-4.3700e-04,-0.36,-0.0176
-4.3690e-04,-0.36,-0.0192
-4.3680e-04,-0.36,-0.0184
-4.3670e-04,-0.36,-0.0192
-4.3660e-04,-0.34,-0.0192
-4.3650e-04,-0.34,-0.02
-4.3640e-04,-0.34,-0.0208
-4.3630e-04,-0.34,-0.02
-4.3620e-04,-0.34,-0.0208
-4.3610e-04,-0.32,-0.0208
-4.3600e-04,-0.32,-0.0208
-4.3590e-04,-0.3,-0.0216
-4.3580e-04,-0.3,-0.0224
-4.3570e-04,-0.32,-0.0224
-4.3560e-04,-0.28,-0.0224
-4.3550e-04,-0.3,-0.0216
-4.3540e-04,-0.3,-0.0232
-4.3530e-04,-0.3,-0.0232
-4.3520e-04,-0.28,-0.0232
-4.3510e-04,-0.28,-0.0232
-4.3500e-04,-0.28,-0.0232
-4.3490e-04,-0.26,-0.024
-4.3480e-04,-0.26,-0.024
-4.3470e-04,-0.26,-0.0232
-4.3460e-04,-0.24,-0.0248
-4.3450e-04,-0.24,-0.0248
-4.3440e-04,-0.24,-0.024
-4.3430e-04,-0.24,-0.0256
-4.3420e-04,-0.24,-0.0256
-4.3410e-04,-0.24,-0.024
-4.3400e-04,-0.2,-0.0256
-4.3390e-04,-0.2,-0.0264
-4.3380e-04,-0.2,-0.0264
-4.3370e-04,-0.18,-0.0272
-4.3360e-04,-0.18,-0.0264
-4.3350e-04,-0.2,-0.0264
-4.3340e-04,-0.18,-0.0264
-4.3330e-04,-0.18,-0.0264
-4.3320e-04,-0.18,-0.0272
-4.3310e-04,-0.18,-0.028
-4.3300e-04,-0.16,-0.0272
-4.3290e-04,-0.16,-0.0272
-4.3280e-04,-0.16,-0.0288
-4.3270e-04,-0.14,-0.028
-4.3260e-04,-0.14,-0.0288
-4.3250e-04,-0.16,-0.0288
-4.3240e-04,-0.16,-0.0288
-4.3230e-04,-0.14,-0.0288
-4.3220e-04,-0.14,-0.0288
-4.3210e-04,-0.14,-0.0296
-4.3200e-04,-0.12,-0.0288
-4.3190e-04,-0.1,-0.0304
-4.3180e-04,-0.1,-0.0296
-4.3170e-04,-0.12,-0.0304
-4.3160e-04,-0.08,-0.0304
-4.3150e-04,-0.08,-0.032
-4.3140e-04,-0.1,-0.032
-4.3130e-04,-0.06,-0.0312
-4.3120e-04,-0.06,-0.0312
-4.3110e-04,-0.06,-0.0312
-4.3100e-04,-0.06,-0.032
-4.3090e-04,-0.06,-0.0336
-4.3080e-04,-0.06,-0.0328
-4.3070e-04,-0.04,-0.0336
-4.3060e-04,-0.06,-0.032
-4.3050e-04,-0.06,-0.0336
-4.3040e-04,-0.04,-0.0312
-4.3030e-04,-0.04,-0.0328
-4.3020e-04,-0.02,-0.0328
-4.3010e-04,-0.02,-0.0336
-4.3000e-04,-0.02,-0.0328
-4.2990e-04,-0.02,-0.0336
-4.2980e-04,-0.02,-0.0336
-4.2970e-04,0.04,-0.0328
-4.2960e-04,0.02,-0.036
-4.2950e-04,0.02,-0.0344
-4.2940e-04,0.04,-0.0344
-4.2930e-04,0.02,-0.036
-4.2920e-04,0.02,-0.0352
-4.2910e-04,0.02,-0.0352
-4.2900e-04,0.04,-0.0352
-4.2890e-04,0.06,-0.036
-4.2880e-04,0.04,-0.0368
-4.2870e-04,0.06,-0.0368
-4.2860e-04,0.08,-0.0352
-4.2850e-04,0.08,-0.036
-4.2840e-04,0.08,-0.0376
-4.2830e-04,0.06,-0.036
-4.2820e-04,0.08,-0.036
-4.2810e-04,0.08,-0.0376
-4.2800e-04,0.1,-0.0376
-4.2790e-04,0.1,-0.0376
-4.2780e-04,0.1,-0.0384
-4.2770e-04,0.08,-0.0376
-4.2760e-04,0.1,-0.0392
-4.2750e-04,0.12,-0.0384
-4.2740e-04,0.12,-0.0384
